count,208,208,208,208,208,208,208,208,208,208,208
unique,90,95,86,98,49,85,69,5,7,6,1
top,166965131674,,,,,,,,,,SGN
freq,4,108,108,108,110,110,110,198,198,198,208
count,203,203,203,203,203,203,203,203,203,203,203
unique,87,83,77,73,45,56,43,7,7,5,1
top,166965131797,,,,,,,,,,SGN
freq,5,103,103,103,107,107,107,196,196,196,203
count,209,209,209,209,209,209,209,209,209,209,209
unique,94,90,78,89,52,73,59,7,6,6,1
top,166965131920,,,,,,,,,,SGN
freq,4,109,109,109,110,110,110,199,199,199,209
count,214,214,214,214,214,214,214,214,214,214,214
unique,91,97,87,96,60,92,63,7,8,6,1
top,166965132010,,,,,,,,,,SGN
freq,4,112,112,112,112,112,112,204,204,204,214
count,67,67,67,67,67,67,67,67,67,67,67
unique,27,33,31,31,18,30,22,4,4,4,1
top,166965132094,,,,,,,,,,SGN
freq,4,35,35,35,35,35,35,64,64,64,67
